装备ID,名字,名字,装备显示图片,子弹路径,子弹名,武器特效路径,武器特效名,装备绑定特效路径,装备绑定特效名,子弹速度,是否能够攻击,音效事件名称,装备位置,最大等级,星级,允许职业,升级路径1,升级路径2,生命值,每等级生命,物理基础攻击下限,物理基础攻击下限每等级,物理基础攻击上限,物理基础攻击上限每等级,魔法基础攻击下限,魔法基础攻击下限每等级,魔法基础攻击上限,魔法基础攻击上限每等级,暴击等级,暴击成长,命中等级,命中成长,速度等级,速度成长,附带技能,售出价格,吞噬获取经验,吞噬获取经验/等级,基础战斗力,战斗力每等级,最大等级,基础分数加成%,加分成长%,装备icon,进阶消耗金币,进阶材料1,进阶材料1数量,进阶材料2,进阶材料2数量,进阶材料3,进阶材料3数量,进阶材料4,进阶材料4数量,进阶材料5,进阶材料5数量,音乐
NG00S2T4_1,契约扫把02_1+1,契约扫把,wpn_mage_02_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,45,3,5,NG00S2T5_1,0,1,1,0,0,0,0,455,0.085,503,0.085,0,0,0,121,0.085,0,mage_basicattack0203_1,25,100,10,110,17,45,40,0.0,icn_wpn_mage_01_04_02.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T5_1,契约扫把02_1+2,契约扫把,wpn_mage_02_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,50,3,5,NG00S2T6_1,0,1,1,0,0,0,0,497,0.085,549,0.085,0,0,0,132,0.085,0,mage_basicattack0203_1,25,100,10,120,18,50,40,0.6,icn_wpn_mage_02_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T6_1,黒魔女扫把02_1,黒魔女扫把,wpn_mage_02_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,65,4,5,NG00S2T7_1,0,1,1,0,0,0,0,621,0.085,686,0.085,0,0,0,165,0.085,0,mage_basicattack0203_1,25,100,10,150,23,65,80,0.0,icn_wpn_mage_02_02.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T7_1,黒魔女扫把02_1+1,黒魔女扫把,wpn_mage_02_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,70,4,5,NG00S2T8_1,0,1,1,0,0,0,0,662,0.085,732,0.085,0,0,0,176,0.085,0,mage_basicattack0203_1,25,100,10,160,24,70,80,0.0,icn_wpn_mage_02_03_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T8_1,黒魔女扫把02_1+2,黒魔女扫把,wpn_mage_02_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,75,4,5,NG00S2T9_1,0,1,1,0,0,0,0,703,0.085,778,0.085,0,0,0,187,0.085,0,mage_basicattack0203_1,25,100,10,170,26,75,80,0.0,icn_wpn_mage_02_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T9_1,黒魔女扫把02_1+3,黒魔女扫把,wpn_mage_02_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,80,4,5,,,1,1,0,0,0,0,745,0.085,823,0.085,0,0,0,198,0.085,0,mage_basicattack0203_1,25,100,10,180,27,80,80,0.2,icn_wpn_mage_02_03_02.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack02.mp3
NG00S2T10_1,橙色扫把02_1,橙色扫把1,wpn_mage_02_05_01.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,95,5,5,0,0,1,1,0,0,0,0,931,0.085,1029,0.085,0,0,0,248,0.085,0,mage_basicattack0205_1,25,100,10,225,34,95,100,0.0,icn_wpn_mage_02_04_02.png,20000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T10_2,橙色扫把02_2,橙色扫把2,wpn_mage_02_05_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,100,5,5,0,0,1,1,0,0,0,0,993,0.085,1098,0.085,0,0,0,264,0.085,0,mage_basicattack0205_2,25,100,10,240,36,100,100,0.0,icn_wpn_mage_03_01.png,20000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T3_2,虔诚扫把02_2,虔诚扫把,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,40,3,5,NG00S2T4_2,0,1,1,0,0,0,0,414,0.085,457,0.085,0,0,0,110,0.085,0,mage_basicattack0203_2,25,100,10,100,15,40,40,0.0,icn_wpn_mage_03_02.png,5000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T4_2,虔诚扫把02_2+1,虔诚扫把,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,45,3,5,NG00S2T5_2,0,1,1,0,0,0,0,455,0.085,503,0.085,0,0,0,121,0.085,0,mage_basicattack0203_2,25,100,10,110,17,45,40,0.0,icn_wpn_mage_03_03_01.png,5000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T5_2,虔诚扫把02_2+2,虔诚扫把,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,50,3,5,NG00S2T6_2,0,1,1,0,0,0,0,497,0.085,549,0.085,0,0,0,132,0.085,0,mage_basicattack0203_2,25,100,10,120,18,50,40,0.6,icn_wpn_mage_03_04_01.png,5000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T6_2,白魔女扫把02_2,白魔女扫把,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,65,4,5,NG00S2T7_2,0,1,1,0,0,0,0,621,0.085,686,0.085,0,0,0,165,0.085,0,mage_basicattack0203_2,25,100,10,150,23,65,80,0.0,icn_wpn_mage_03_03_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T7_2,白魔女扫把02_2+1,白魔女扫把,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,70,4,5,NG00S2T8_2,0,1,1,0,0,0,0,662,0.085,732,0.085,0,0,0,176,0.085,0,mage_basicattack0203_2,25,100,10,160,24,70,80,0.0,icn_wpn_mage_03_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T8_2,白魔女扫把02_2+2,白魔女扫把,wpn_mage_02_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,75,4,5,NG00S2T9_2,0,1,1,0,0,0,0,703,0.085,778,0.085,0,0,0,187,0.085,0,mage_basicattack0203_2,25,100,10,170,26,75,80,0.0,icn_wpn_mage_02_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T9_2,白魔女扫把02_2+3,白魔女扫把,wpn_mage_02_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,80,4,5,,,1,1,0,0,0,0,745,0.085,823,0.085,0,0,0,198,0.085,0,mage_basicattack0203_2,25,100,10,180,27,80,80,0.2,icn_wpn_mage_02_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T10_3,橙色扫把02_3,橙色扫把3,wpn_mage_02_05_03.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,95,5,5,0,0,1,1,0,0,0,0,931,0.085,1029,0.085,0,0,0,248,0.085,0,mage_basicattack0205_3,25,100,10,225,34,95,100,0.0,icn_wpn_mage_02_05_03.png,20000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S2T10_4,橙色扫把02_4,橙色扫把4,wpn_mage_02_05_04.png,Eff/Tower/mage/eff_mage_BasicAttack2,eff_mage_BasicAttack2,0,0,0,0,0.23,1,onSoundCB,1,100,5,5,0,0,1,1,0,0,0,0,993,0.085,1098,0.085,0,0,0,264,0.085,0,mage_basicattack0205_4,25,100,10,240,36,100,100,0.0,icn_wpn_mage_02_05_04.png,20000,0,,0,,0,,0,,0,,mage_basicattack02.mp3
NG00S3T1,普通桧扇03,普通桧扇,wpn_mage_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,10,1,5,NG00S3T2,0,1,1,0,0,0,0,188,0.085,208,0.085,0,0,0,55,0.085,0,mage_basicattack0301,25,100,10,50,8,10,1,1.0,icn_wpn_mage_03_01.png,0,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T2,八卦桧扇03,八卦桧扇,wpn_mage_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,25,2,5,NG00S3T3_1,NG00S3T3_2,1,1,0,0,0,0,282,0.085,312,0.085,0,0,0,83,0.085,0,mage_basicattack0301,25,100,10,75,11,25,25,0.4,icn_wpn_mage_03_02.png,2000,ma010204,1,ma010203,1,,,,,0,,mage_basicattack03.mp3
NG00S3T3_1,四象阴扇03_1,四象阴扇,wpn_mage_03_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,40,3,5,NG00S3T4_1,0,1,1,0,0,0,0,376,0.085,416,0.085,0,0,0,110,0.085,0,mage_basicattack0303_1,25,100,10,100,15,40,40,0.0,icn_wpn_mage_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T4_1,四象阴扇03_1+1,四象阴扇,wpn_mage_03_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,45,3,5,NG00S3T5_1,0,1,1,0,0,0,0,414,0.085,457,0.085,0,0,0,121,0.085,0,mage_basicattack0303_1,25,100,10,110,17,45,40,0.0,icn_wpn_mage_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T5_1,四象阴扇03_1+2,四象阴扇,wpn_mage_03_03_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,50,3,5,NG00S3T6_1,0,1,1,0,0,0,0,451,0.085,499,0.085,0,0,0,132,0.085,0,mage_basicattack0303_1,25,100,10,120,18,50,40,0.6,icn_wpn_mage_03_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T6_1,阴阳骨扇03_1,阴阳骨扇,wpn_mage_03_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,65,4,5,NG00S3T7_1,0,1,1,0,0,0,0,564,0.085,624,0.085,0,0,0,165,0.085,0,mage_basicattack0303_1,25,100,10,150,23,65,80,0.0,icn_wpn_mage_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T7_1,阴阳骨扇03_1+1,阴阳骨扇,wpn_mage_03_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,70,4,5,NG00S3T8_1,0,1,1,0,0,0,0,602,0.085,665,0.085,0,0,0,176,0.085,0,mage_basicattack0303_1,25,100,10,160,24,70,80,0.0,icn_wpn_mage_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T8_1,阴阳骨扇03_1+2,阴阳骨扇,wpn_mage_03_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,75,4,5,NG00S3T9_1,0,1,1,0,0,0,0,640,0.085,707,0.085,0,0,0,187,0.085,0,mage_basicattack0303_1,25,100,10,170,26,75,80,0.0,icn_wpn_mage_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T9_1,阴阳骨扇03_1+3,阴阳骨扇,wpn_mage_03_04_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,80,4,5,,,1,1,0,0,0,0,677,0.085,748,0.085,0,0,0,198,0.085,0,mage_basicattack0303_1,25,100,10,180,27,80,80,0.2,icn_wpn_mage_03_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,mage_basicattack03.mp3
NG00S3T10_1,橙色扇03_1,橙色扇1,wpn_mage_03_05_01.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,95,5,5,0,0,1,1,0,0,0,0,846,0.085,936,0.085,0,0,0,248,0.085,0,mage_basicattack0305_1,25,100,10,225,34,95,100,0.0,icn_wpn_mage_03_05_01.png,20000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T10_2,橙色扇03_2,橙色扇2,wpn_mage_03_05_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,100,5,5,0,0,1,1,0,0,0,0,903,0.085,998,0.085,0,0,0,264,0.085,0,mage_basicattack0305_2,25,100,10,240,36,100,100,0.0,icn_wpn_mage_03_05_02.png,20000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T3_2,四象阳扇03_2,四象阳扇,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,40,3,5,NG00S3T4_2,0,1,1,0,0,0,0,376,0.085,416,0.085,0,0,0,110,0.085,0,mage_basicattack0303_2,25,100,10,100,15,40,40,0.0,icn_wpn_mage_03_03_02.png,5000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T4_2,四象阳扇03_2+1,四象阳扇,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,45,3,5,NG00S3T5_2,0,1,1,0,0,0,0,414,0.085,457,0.085,0,0,0,121,0.085,0,mage_basicattack0303_2,25,100,10,110,17,45,40,0.0,icn_wpn_mage_03_03_02.png,5000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T5_2,四象阳扇03_2+2,四象阳扇,wpn_mage_03_03_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,50,3,5,NG00S3T6_2,0,1,1,0,0,0,0,451,0.085,499,0.085,0,0,0,132,0.085,0,mage_basicattack0303_2,25,100,10,120,18,50,40,0.6,icn_wpn_mage_03_03_02.png,5000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T6_2,两仪骨扇03_2,两仪骨扇,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,65,4,5,NG00S3T7_2,0,1,1,0,0,0,0,564,0.085,624,0.085,0,0,0,165,0.085,0,mage_basicattack0303_2,25,100,10,150,23,65,80,0.0,icn_wpn_mage_03_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T7_2,两仪骨扇03_2+1,两仪骨扇,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,70,4,5,NG00S3T8_2,0,1,1,0,0,0,0,602,0.085,665,0.085,0,0,0,176,0.085,0,mage_basicattack0303_2,25,100,10,160,24,70,80,0.0,icn_wpn_mage_03_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T8_2,两仪骨扇03_2+2,两仪骨扇,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,75,4,5,NG00S3T9_2,0,1,1,0,0,0,0,640,0.085,707,0.085,0,0,0,187,0.085,0,mage_basicattack0303_2,25,100,10,170,26,75,80,0.0,icn_wpn_mage_03_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T9_2,两仪骨扇03_2+3,两仪骨扇,wpn_mage_03_04_02.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,80,4,5,,,1,1,0,0,0,0,677,0.085,748,0.085,0,0,0,198,0.085,0,mage_basicattack0303_2,25,100,10,180,27,80,80,0.2,icn_wpn_mage_03_04_02.png,10000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T10_3,橙色扇03_3,橙色扇3,wpn_mage_03_05_03.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,95,5,5,0,0,1,1,0,0,0,0,846,0.085,936,0.085,0,0,0,248,0.085,0,mage_basicattack0305_3,25,100,10,225,34,95,100,0.0,icn_wpn_mage_03_05_03.png,20000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG00S3T10_4,橙色扇03_4,橙色扇4,wpn_mage_03_05_04.png,Eff/Tower/mage/eff_mage_BasicAttack3,eff_mage_BasicAttack3,0,0,0,0,0.22,1,onSoundCB,1,100,5,5,0,0,1,1,0,0,0,0,903,0.085,998,0.085,0,0,0,264,0.085,0,mage_basicattack0305_4,25,100,10,240,36,100,100,0.0,icn_wpn_mage_03_05_04.png,20000,0,,0,,0,,0,,0,,mage_basicattack03.mp3
NG10S1T1,学徒水晶球01,学徒水晶球,shd_mage_01_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_01,eff_shd_mage_01_01,0,0,onSoundCB,2,10,1,5,NG10S1T2,0,1,1,0,0,0,0,92,0.085,102,0.085,0,35,0.085,0,0,0,PThrowFire1,25,100,10,50,8,10,1,1.0,icn_shd_mage_01_01.png,0,0,,0,,0,,0,,0,,
NG10S1T2,熟手水晶球01,熟手水晶球,shd_mage_01_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_02,eff_shd_mage_01_02,0,0,onSoundCB,2,25,2,5,NG10S1T3_1,NG10S1T3_2,1,1,0,0,0,0,139,0.085,153,0.085,0,53,0.085,0,0,0,PThrowFire2,25,100,10,75,11,25,25,0.4,icn_shd_mage_01_02.png,2000,ma010204,1,ma010203,1,,,,,0,,
NG10S1T3_1,专家水晶球01_1,专家水晶球,shd_mage_01_03_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_03_01,eff_shd_mage_01_03_01,0,0,onSoundCB,2,40,3,5,NG10S1T4_1,0,1,1,0,0,0,0,185,0.085,204,0.085,0,70,0.085,0,0,0,PThrowFire3,25,100,10,100,15,40,40,0.0,icn_shd_mage_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
NG10S1T4_1,专家水晶球01_1+1,专家水晶球,shd_mage_01_03_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_03_01,eff_shd_mage_01_03_01,0,0,onSoundCB,2,45,3,5,NG10S1T5_1,0,1,1,0,0,0,0,203,0.085,225,0.085,0,77,0.085,0,0,0,PThrowFire3,25,100,10,110,17,45,40,0.0,icn_shd_mage_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
NG10S1T5_1,专家水晶球01_1+2,专家水晶球,shd_mage_01_03_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_03_01,eff_shd_mage_01_03_01,0,0,onSoundCB,2,50,3,5,NG10S1T6_1,0,1,1,0,0,0,0,222,0.085,245,0.085,0,84,0.085,0,0,0,PThrowFire3,25,100,10,120,18,50,40,0.6,icn_shd_mage_01_03_01.png,5000,ma010204,1,ma010203,1,ma010202,1,ma010301,1,ma010308,1,
NG10S1T6_1,大师水晶球01_1,大师水晶球,shd_mage_01_04_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,65,4,5,NG10S1T7_1,0,1,1,0,0,0,0,277,0.085,306,0.085,0,105,0.085,0,0,0,PThrowFire4,25,100,10,150,23,65,80,0.0,icn_shd_mage_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
NG10S1T7_1,大师水晶球01_1+1,大师水晶球,shd_mage_01_04_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,70,4,5,NG10S1T8_1,0,1,1,0,0,0,0,295,0.085,327,0.085,0,112,0.085,0,0,0,PThrowFire4,25,100,10,160,24,70,80,0.0,icn_shd_mage_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
NG10S1T8_1,大师水晶球01_1+2,大师水晶球,shd_mage_01_04_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,75,4,5,NG10S1T9_1,0,1,1,0,0,0,0,314,0.085,347,0.085,0,119,0.085,0,0,0,PThrowFire4,25,100,10,170,26,75,80,0.0,icn_shd_mage_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
NG10S1T9_1,大师水晶球01_1+3,大师水晶球,shd_mage_01_04_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,80,4,5,,,1,1,0,0,0,0,332,0.085,367,0.085,0,126,0.085,0,0,0,PThrowFire4,25,100,10,180,27,80,80,0.2,icn_shd_mage_01_04_01.png,10000,ma010401,1,ma010409,1,ma010201,1,ma010301,1,ma010308,1,
NG10S1T10_1,橙色水晶球01_1,橙色水晶球1,shd_mage_01_05_01.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,95,5,5,0,0,1,1,0,0,0,0,416,0.085,459,0.085,0,158,0.085,0,0,0,PThrowFire5,25,100,10,225,34,95,100,0.0,icn_shd_mage_01_05_01.png,20000,0,,0,,0,,0,,0,,
NG10S1T10_2,橙色水晶球01_2,橙色水晶球2,shd_mage_01_05_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,100,5,5,0,0,1,1,0,0,0,0,443,0.085,490,0.085,0,168,0.085,0,0,0,PThrowFire5,25,100,10,240,36,100,100,0.0,icn_shd_mage_01_05_02.png,20000,0,,0,,0,,0,,0,,
NG10S1T3_2,毒爆念珠01_2,毒爆念珠,shd_mage_01_03_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,40,3,5,NG10S1T4_2,0,1,1,0,0,0,0,185,0.085,204,0.085,0,70,0.085,0,0,0,PThrowFire1,25,100,10,100,15,40,40,0.0,icn_shd_mage_01_03_02.png,5000,ma010301,1,ma010308,1,0,,0,,0,,
NG10S1T4_2,毒爆念珠01_2+1,毒爆念珠,shd_mage_01_03_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,45,3,5,NG10S1T5_2,0,1,1,0,0,0,0,203,0.085,225,0.085,0,77,0.085,0,0,0,0,25,100,10,110,17,45,40,0.0,icn_shd_mage_01_03_02.png,5000,0,,0,,0,,0,,0,,
NG10S1T5_2,毒爆念珠01_2+2,毒爆念珠,shd_mage_01_03_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,50,3,5,NG10S1T6_2,0,1,1,0,0,0,0,222,0.085,245,0.085,0,84,0.085,0,0,0,0,25,100,10,120,18,50,40,0.6,icn_shd_mage_01_03_02.png,5000,0,,0,,0,,0,,0,,
NG10S1T6_2,毒龙念珠01_2,毒龙念珠,shd_mage_01_04_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,65,4,5,NG10S1T7_2,0,1,1,0,0,0,0,277,0.085,306,0.085,0,105,0.085,0,0,0,PThrowFire4,25,100,10,150,23,65,80,0.0,icn_shd_mage_01_04_02.png,10000,ma010401,1,ma010409,1,0,,0,,0,,
NG10S1T7_2,毒龙念珠01_2+1,毒龙念珠,shd_mage_01_04_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,70,4,5,NG10S1T8_2,0,1,1,0,0,0,0,295,0.085,327,0.085,0,112,0.085,0,0,0,0,25,100,10,160,24,70,80,0.0,icn_shd_mage_01_04_02.png,10000,0,,0,,0,,0,,0,,
NG10S1T8_2,毒龙念珠01_2+2,毒龙念珠,shd_mage_01_04_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,75,4,5,NG10S1T9_2,0,1,1,0,0,0,0,314,0.085,347,0.085,0,119,0.085,0,0,0,0,25,100,10,170,26,75,80,0.0,icn_shd_mage_01_04_02.png,10000,0,,0,,0,,0,,0,,
NG10S1T9_2,毒龙念珠01_2+3,毒龙念珠,shd_mage_01_04_02.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,80,4,5,,,1,1,0,0,0,0,332,0.085,367,0.085,0,126,0.085,0,0,0,0,25,100,10,180,27,80,80,0.2,icn_shd_mage_01_04_02.png,10000,0,,0,,0,,0,,0,,
NG10S1T10_3,橙色水晶球01_3,橙色念珠3,shd_mage_01_05_03.png,0,0,0,0,Eff/Tower/mage/eff_shd_mage_01_04_01,eff_shd_mage_01_04_01,0,0,onSoundCB,2,95,5,5,0,0,1,1,0,0,0,0,416,0.085,459,0.085,0,158,0.085,0,0,0,0,25,100,10,225,34,95,100,0.0,icn_shd_mage_01_05_03.png,20000,0,,0,,0,,0,,0,,
